,Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1892,Downtown Toronto,43.6464352,-79.37484599999998,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1893,Downtown Toronto,43.6464352,-79.37484599999998,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1894,Downtown Toronto,43.6464352,-79.37484599999998,Eggspectation,43.646526,-79.375134,Breakfast Spot
1895,Downtown Toronto,43.6464352,-79.37484599999998,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1896,Downtown Toronto,43.6464352,-79.37484599999998,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1897,Downtown Toronto,43.6464352,-79.37484599999998,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
1898,Downtown Toronto,43.6464352,-79.37484599999998,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1899,Downtown Toronto,43.6464352,-79.37484599999998,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1900,Downtown Toronto,43.6464352,-79.37484599999998,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1901,Downtown Toronto,43.6464352,-79.37484599999998,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1902,Downtown Toronto,43.6464352,-79.37484599999998,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1903,Downtown Toronto,43.6464352,-79.37484599999998,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1904,Downtown Toronto,43.6464352,-79.37484599999998,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1905,Downtown Toronto,43.6464352,-79.37484599999998,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1906,Downtown Toronto,43.6464352,-79.37484599999998,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1907,Downtown Toronto,43.6464352,-79.37484599999998,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1908,Downtown Toronto,43.6464352,-79.37484599999998,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1909,Downtown Toronto,43.6464352,-79.37484599999998,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1910,Downtown Toronto,43.6464352,-79.37484599999998,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1911,Downtown Toronto,43.6464352,-79.37484599999998,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1912,Downtown Toronto,43.6464352,-79.37484599999998,Café Plenty,43.6491179354577,-79.37831288380438,Café
1913,Downtown Toronto,43.6464352,-79.37484599999998,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1914,Downtown Toronto,43.6464352,-79.37484599999998,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1915,Downtown Toronto,43.6464352,-79.37484599999998,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1916,Downtown Toronto,43.6464352,-79.37484599999998,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1917,Downtown Toronto,43.6464352,-79.37484599999998,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
1918,Downtown Toronto,43.6464352,-79.37484599999998,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1919,Downtown Toronto,43.6464352,-79.37484599999998,Paddington's Pump,43.649035,-79.371899,Diner
1920,Downtown Toronto,43.6464352,-79.37484599999998,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1921,Downtown Toronto,43.6464352,-79.37484599999998,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1922,Downtown Toronto,43.6464352,-79.37484599999998,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1923,Downtown Toronto,43.6464352,-79.37484599999998,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1924,Downtown Toronto,43.6464352,-79.37484599999998,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1925,Downtown Toronto,43.6464352,-79.37484599999998,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1926,Downtown Toronto,43.6464352,-79.37484599999998,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1927,Downtown Toronto,43.6464352,-79.37484599999998,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1928,Downtown Toronto,43.6464352,-79.37484599999998,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1929,Downtown Toronto,43.6464352,-79.37484599999998,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1930,Downtown Toronto,43.6464352,-79.37484599999998,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1931,Downtown Toronto,43.6464352,-79.37484599999998,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1932,Downtown Toronto,43.6464352,-79.37484599999998,Starbucks,43.649328,-79.378339,Coffee Shop
1933,Downtown Toronto,43.6464352,-79.37484599999998,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1934,Downtown Toronto,43.6464352,-79.37484599999998,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1935,Downtown Toronto,43.6464352,-79.37484599999998,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1936,Downtown Toronto,43.6464352,-79.37484599999998,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1937,Downtown Toronto,43.6464352,-79.37484599999998,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1938,Downtown Toronto,43.6464352,-79.37484599999998,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1939,Downtown Toronto,43.6464352,-79.37484599999998,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
1940,Downtown Toronto,43.6464352,-79.37484599999998,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1941,Downtown Toronto,43.6464352,-79.37484599999998,Starbucks,43.650159,-79.377793,Coffee Shop
1942,Downtown Toronto,43.6464352,-79.37484599999998,Starbucks,43.646516,-79.380059,Coffee Shop
1943,Downtown Toronto,43.6464352,-79.37484599999998,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
1944,Downtown Toronto,43.6464352,-79.37484599999998,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1945,Downtown Toronto,43.6464352,-79.37484599999998,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1946,Downtown Toronto,43.6464352,-79.37484599999998,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
1947,Downtown Toronto,43.6464352,-79.37484599999998,St. James Park,43.6504248002309,-79.3723109702051,Park
1948,Downtown Toronto,43.6464352,-79.37484599999998,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1949,Downtown Toronto,43.6464352,-79.37484599999998,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1950,Downtown Toronto,43.6464352,-79.37484599999998,Mirto,43.650702,-79.376307,Italian Restaurant
1951,Downtown Toronto,43.6464352,-79.37484599999998,GoodLife Fitness Toronto Street Women's Only,43.650579,-79.376536,Gym
1952,Downtown Toronto,43.6464352,-79.37484599999998,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
1953,Downtown Toronto,43.6464352,-79.37484599999998,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1954,Downtown Toronto,43.6464352,-79.37484599999998,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1955,Downtown Toronto,43.6464352,-79.37484599999998,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1956,Etobicoke,43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
1957,Etobicoke,43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
1958,Etobicoke,43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
1959,Etobicoke,43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
1960,Etobicoke,43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
1961,Etobicoke,43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
1962,Etobicoke,43.60241370000001,-79.54348409999999,Taras Shevchenko Ukrainian Community Centre,43.60220720982585,-79.54366246716957,Dance Studio
1963,Etobicoke,43.60241370000001,-79.54348409999999,Rexall,43.601951,-79.545694,Pharmacy
1964,Etobicoke,43.60241370000001,-79.54348409999999,Alderwood Pool,43.60180197683229,-79.54724725574704,Pool
1965,Etobicoke,43.60241370000001,-79.54348409999999,Sir Adam Beck Rink,43.602526494798546,-79.5474551115246,Skating Rink
1966,Etobicoke,43.7067483,-79.5940544,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
1967,Etobicoke,43.7067483,-79.5940544,Logistics Distribution,43.707554,-79.589252,Bar
1968,Etobicoke,43.7067483,-79.5940544,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
1969,Downtown Toronto,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1970,Downtown Toronto,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1971,Downtown Toronto,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1972,Downtown Toronto,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1973,Downtown Toronto,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1974,Downtown Toronto,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1975,Downtown Toronto,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1976,Downtown Toronto,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1977,Downtown Toronto,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1978,Downtown Toronto,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1979,Downtown Toronto,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1980,Downtown Toronto,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1981,Downtown Toronto,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1982,Downtown Toronto,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1983,Downtown Toronto,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1984,Downtown Toronto,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1985,Downtown Toronto,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1986,Downtown Toronto,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1987,Downtown Toronto,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1988,Downtown Toronto,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1989,Downtown Toronto,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1990,Downtown Toronto,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1991,Downtown Toronto,43.667967,-79.3676753,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
1992,Downtown Toronto,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1993,Downtown Toronto,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1994,Downtown Toronto,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1995,Downtown Toronto,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1996,Downtown Toronto,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1997,Downtown Toronto,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1998,Downtown Toronto,43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
1999,Downtown Toronto,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
2000,Downtown Toronto,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
2001,Downtown Toronto,43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
2002,Downtown Toronto,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
2003,Downtown Toronto,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
2004,Downtown Toronto,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
2005,Downtown Toronto,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
2006,Downtown Toronto,43.667967,-79.3676753,Wellesley Parliament Square,43.668589018294284,-79.37016915914073,Plaza
2007,Downtown Toronto,43.667967,-79.3676753,No Frills,43.663515,-79.367166,Grocery Store
2008,Downtown Toronto,43.667967,-79.3676753,Tim Hortons / Esso,43.66712972601009,-79.37066407870991,Coffee Shop
2009,Downtown Toronto,43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
2010,Downtown Toronto,43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
2011,Downtown Toronto,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2012,Downtown Toronto,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2013,Downtown Toronto,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2014,Downtown Toronto,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2015,Downtown Toronto,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2016,Downtown Toronto,43.6484292,-79.3822802,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
2017,Downtown Toronto,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
2018,Downtown Toronto,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
2019,Downtown Toronto,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2020,Downtown Toronto,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2021,Downtown Toronto,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
2022,Downtown Toronto,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
2023,Downtown Toronto,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2024,Downtown Toronto,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2025,Downtown Toronto,43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
2026,Downtown Toronto,43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
2027,Downtown Toronto,43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
2028,Downtown Toronto,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
2029,Downtown Toronto,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
2030,Downtown Toronto,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2031,Downtown Toronto,43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2032,Downtown Toronto,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2033,Downtown Toronto,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
2034,Downtown Toronto,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2035,Downtown Toronto,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
2036,Downtown Toronto,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
2037,Downtown Toronto,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
2038,Downtown Toronto,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
2039,Downtown Toronto,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2040,Downtown Toronto,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
2041,Downtown Toronto,43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
2042,Downtown Toronto,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
2043,Downtown Toronto,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
2044,Downtown Toronto,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2045,Downtown Toronto,43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
2046,Downtown Toronto,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
2047,Downtown Toronto,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
2048,Downtown Toronto,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
2049,Downtown Toronto,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
2050,Downtown Toronto,43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
2051,Downtown Toronto,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2052,Downtown Toronto,43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
2053,Downtown Toronto,43.6484292,-79.3822802,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
2054,Downtown Toronto,43.6484292,-79.3822802,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
2055,Downtown Toronto,43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
2056,Downtown Toronto,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
